id,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_above,sqft_basement,sqft_lot,floors,waterfront,condition,yr_built,yr_renovated,price
7399200770,20141209T000000,98055,47.4633,-122.196,3,3,2680,2680,0,12285,1,0,4,1970,0,417400
8562740530,20140512T000000,98027,47.5367,-122.067,4,3.25,3680,2840,840,5759,2,0,3,2003,0,788000
5592900230,20141224T000000,98056,47.4831,-122.191,3,1,1270,1270,0,7400,1,0,4,1956,0,320000
3693900155,20140905T000000,98117,47.6789,-122.397,6,1,2330,2330,0,5000,1.5,0,4,1920,0,950000
3782100155,20140527T000000,98155,47.7766,-122.307,3,1,960,960,0,8100,1,0,3,1955,0,255000
104550580,20140520T000000,98023,47.3078,-122.358,4,2.5,1990,1990,0,6671,2,0,3,1989,0,260000
4365200620,20150312T000000,98126,47.5212,-122.371,3,1,1450,1150,300,7930,1,0,4,1923,0,394000
226059161,20141231T000000,98072,47.7628,-122.123,4,2.5,2280,2280,0,27441,2,0,3,1996,0,575000
5316100220,20150319T000000,98112,47.6315,-122.282,4,2.25,1830,1750,80,7200,2,0,3,1923,0,1250000
1387300760,20140804T000000,98011,47.7377,-122.197,3,2.25,1650,1260,390,7800,1,0,3,1969,0,385000
2521059042,20141107T000000,98092,47.2838,-122.121,5,2.75,2720,1700,1020,193406,1,0,4,1968,0,456000
7974200902,20150506T000000,98115,47.6772,-122.285,4,2.5,1710,1110,600,5000,1,0,3,1979,0,637000
259600910,20141110T000000,98008,47.6348,-122.118,5,1.5,1420,1050,370,9900,1,0,3,1964,0,485000
4375700065,20140512T000000,98125,47.7128,-122.306,3,1.75,1440,960,480,8040,1,0,3,1951,0,315275
2473100330,20140923T000000,98058,47.4472,-122.16,2,1.5,1280,1280,0,8710,1,0,3,1967,0,252500
1523069095,20150323T000000,98027,47.4741,-122.015,2,1,1320,1320,0,24319,1,0,3,1966,0,240000
5101402428,20141112T000000,98115,47.6947,-122.303,4,2.5,2560,1760,800,12760,1,0,4,1949,0,790000
1072100085,20140514T000000,98133,47.7703,-122.336,3,1,1480,1480,0,7830,1,0,3,1952,0,310000
9322800230,20141212T000000,98146,47.5075,-122.389,4,2.5,2960,2960,0,20240,2,0,4,1985,0,1250000
2695600455,20150128T000000,98126,47.5304,-122.38,2,1,1160,740,420,5038,1,0,5,1942,0,425000
8946400210,20140603T000000,98072,47.7508,-122.17,3,2.5,2110,2110,0,4099,2,0,3,2001,0,548000
1523069197,20140503T000000,98027,47.4821,-122.017,3,2.5,1650,1130,520,14054,1,0,4,1986,0,379880
8078420230,20140530T000000,98074,47.6363,-122.025,3,2.5,1950,1950,0,9906,2,0,3,1988,0,530000
2723069052,20150420T000000,98027,47.4562,-122.016,3,2.25,2600,2120,480,220300,1.5,0,5,1977,0,695000
9297300395,20140527T000000,98126,47.5695,-122.376,3,1,1270,1270,0,4000,1.5,0,3,1928,0,435000
1428000970,20140521T000000,98053,47.6529,-121.979,3,1.75,1300,1300,0,62290,1,0,3,1983,0,540000
1774000720,20140620T000000,98072,47.7492,-122.086,3,2.25,1790,1290,500,10209,1,0,3,1967,0,425000
2826049106,20140715T000000,98125,47.7191,-122.309,3,2.5,1930,1930,0,7266,2,0,3,2005,0,490000
2113700205,20140703T000000,98106,47.5307,-122.352,4,1,1200,1200,0,6000,1.5,0,3,1923,0,220000
1036450360,20150107T000000,98034,47.7189,-122.181,4,2.5,2050,2050,0,3784,2,0,3,2001,0,540000
714000155,20141222T000000,98105,47.6706,-122.265,3,1,1710,1410,300,6195,1,0,3,1946,0,670000
686800065,20141119T000000,98004,47.6339,-122.192,3,1.75,2130,2130,0,20423,1,0,3,1953,0,667500
5323100120,20140916T000000,98116,47.5767,-122.41,3,3.5,1700,1260,440,2197,2,0,3,2010,0,585000
8658300455,20141118T000000,98014,47.6496,-121.908,3,1.5,1390,1390,0,12500,1,0,4,1976,0,225000
2202500150,20140819T000000,98006,47.5745,-122.136,3,1,1230,1230,0,9877,1,0,3,1954,0,375000
258100040,20141124T000000,98177,47.7639,-122.363,3,2,1490,1490,0,8847,1,0,4,1967,0,335000
4027700021,20150311T000000,98155,47.774,-122.28,5,3.25,2440,1990,450,15815,2,0,3,2014,0,680000
9828701747,20150123T000000,98112,47.6212,-122.298,3,1,970,970,0,4800,1,0,3,1950,0,6e+05
1523049207,20140805T000000,98168,47.4758,-122.288,4,2,1700,850,850,8043,1,0,3,1954,0,161000
1523049207,20150114T000000,98168,47.4758,-122.288,4,2,1700,850,850,8043,1,0,3,1954,0,220000
2131701075,20141204T000000,98019,47.738,-121.983,3,1.75,1720,1720,0,5000,1.5,0,3,1932,2009,420000
1794500870,20150327T000000,98119,47.6373,-122.358,3,1,1400,1400,0,2250,1.5,0,3,1909,0,710000
6383000790,20150122T000000,98117,47.6921,-122.387,4,2.5,2570,1570,1000,7221,1,0,4,1958,0,626000
723049448,20140722T000000,98146,47.4901,-122.341,3,1.5,1200,1200,0,8040,1,0,4,1959,0,279500
5093300325,20140523T000000,98040,47.5862,-122.246,4,3.5,4390,3060,1330,11600,2,0,3,1990,0,1610000
7547300120,20140801T000000,98106,47.5682,-122.359,2,1,1080,1080,0,5000,1,0,3,1954,0,325000
2473000720,20140717T000000,98058,47.4524,-122.15,4,2.25,1860,1860,0,7980,1,0,4,1966,0,380000
7697800040,20140826T000000,98011,47.7758,-122.2,4,2.75,2150,1220,930,9820,1,0,4,1979,0,470000
1442860120,20141205T000000,98058,47.4338,-122.16,4,3,2250,2250,0,12142,2,0,3,1986,0,363000
9542800610,20150219T000000,98023,47.3009,-122.375,4,2.25,2050,2050,0,7700,2,0,3,1977,0,245000
6003501400,20150226T000000,98102,47.6208,-122.319,3,1,1010,1010,0,3520,1,0,3,1902,0,525000
5493100366,20140625T000000,98004,47.606,-122.211,5,3.5,5850,4670,1180,22885,2,0,4,1978,0,1700000
6681500205,20150504T000000,98199,47.6456,-122.387,4,2.25,1900,1400,500,5000,1,0,3,1963,0,658500
2594200230,20150424T000000,98136,47.5145,-122.391,2,1,1020,920,100,8442,1,0,4,1941,0,680000
624110450,20150225T000000,98077,47.7222,-122.056,4,2,3390,3390,0,16025,2,0,4,1987,0,835000
2768100180,20140606T000000,98107,47.6696,-122.371,4,2.5,1990,1680,310,2175,2,0,3,2005,0,595000
9406700180,20150416T000000,98038,47.3657,-122.034,4,2.5,3190,3190,0,4980,2,0,3,2005,0,419000
2122059077,20140915T000000,98042,47.3752,-122.166,2,1,1210,1210,0,18700,1,0,4,1940,0,198900
624110610,20140515T000000,98077,47.7214,-122.056,4,3.25,3740,2000,1740,12080,1,0,3,1988,0,1085000
3575302245,20150423T000000,98074,47.6213,-122.065,3,3.5,2150,1610,540,4368,2,0,3,1998,0,5e+05
2287600040,20140711T000000,98177,47.7201,-122.361,4,1.75,2440,1620,820,8100,1,0,4,1960,0,575000
2026049183,20150402T000000,98125,47.7265,-122.314,2,1.5,1230,1230,0,1516,3,0,3,2000,0,324950
216500040,20150226T000000,98168,47.473,-122.3,3,2.5,2740,2740,0,7980,2,0,4,1964,0,259000
6705800040,20140516T000000,98011,47.7718,-122.208,2,2,2260,2260,0,9604,1,0,3,1990,0,551000
9266701115,20140808T000000,98103,47.6926,-122.347,2,1.5,1000,1000,0,5125,1,0,3,1942,1968,488000
3811000180,20150305T000000,98053,47.6657,-122.067,4,2.25,2350,2350,0,46173,2,0,4,1980,0,635000
1561900180,20150311T000000,98031,47.4181,-122.211,3,2.5,2300,2300,0,8938,2,0,3,1989,0,395000
3432500760,20140818T000000,98155,47.7438,-122.315,3,1,1440,1440,0,8287,1.5,0,4,1928,0,370000
7465900205,20141024T000000,98116,47.5721,-122.381,4,3,2780,1710,1070,5000,1.5,0,5,1919,0,675000
6629300120,20150402T000000,98133,47.7491,-122.353,3,1,1200,1200,0,6825,1,0,3,1954,2013,402000
3026059011,20140813T000000,98034,47.7108,-122.225,3,2.75,3040,3040,0,24192,2,0,4,1987,0,825000
822069029,20150217T000000,98038,47.4127,-122.071,3,2.75,2660,1330,1330,223027,1,0,3,1962,2015,579000
9826701490,20150225T000000,98122,47.6029,-122.304,5,2,1510,1510,0,3000,2,0,3,1983,0,455000
4137020360,20140722T000000,98092,47.2578,-122.217,3,2.5,1780,1780,0,6527,2,0,3,1989,0,265000
1115700040,20141201T000000,98006,47.5668,-122.169,5,2.75,2920,1520,1400,9163,1,0,4,1976,0,713500
1061400180,20150106T000000,98056,47.5024,-122.169,3,1,1550,1550,0,12670,1,0,4,1962,0,240000
820079081,20140911T000000,98022,47.2411,-121.932,4,3,2710,2710,0,217800,2.5,0,3,2006,0,570000
2524069072,20140626T000000,98027,47.5372,-121.972,3,1,1140,1140,0,27760,1,0,4,1981,0,243800
9521101520,20141212T000000,98103,47.6631,-122.345,2,1,940,940,0,3864,1,0,4,1918,0,543000
5016002240,20141008T000000,98112,47.6232,-122.299,3,2.25,2160,2160,0,7500,2,0,3,1982,0,1010000
424069010,20140721T000000,98075,47.5924,-122.048,4,2.25,2470,2470,0,17008,2,0,4,1979,0,625000
5104540610,20140925T000000,98038,47.3555,-122.002,4,2.5,2800,2800,0,6567,2,0,3,2006,0,459950
8567300150,20141031T000000,98038,47.4053,-122.03,4,2.75,2420,2420,0,39704,1,0,3,1985,0,370000
2976800749,20141031T000000,98178,47.5056,-122.254,4,2,1460,1460,0,7254,1,0,3,1959,0,150000
7015200790,20140624T000000,98119,47.6479,-122.367,3,1.5,1820,1640,180,5756,1.5,0,3,1946,0,683500
2770604104,20140604T000000,98119,47.6419,-122.374,3,2.5,1520,1040,480,2208,2,0,3,2007,0,499950
1624049092,20140630T000000,98108,47.5693,-122.296,2,1,1320,940,380,9967,1,0,3,1919,0,255000
8078570410,20150326T000000,98031,47.4024,-122.171,3,2.5,1920,1920,0,7779,2,0,3,1989,0,279000
7974200456,20141201T000000,98115,47.6809,-122.288,5,3,2640,2640,0,5096,2,0,3,2009,0,910000
752000035,20140520T000000,98125,47.7113,-122.296,4,2.5,2650,2650,0,7945,2,0,3,2006,0,699000
3262300322,20150408T000000,98039,47.6293,-122.238,4,3.25,3640,2570,1070,13530,1,0,3,1924,2000,1651000
5412300410,20150325T000000,98030,47.3746,-122.181,3,1,1420,1090,330,8800,1,0,4,1981,0,248000
4013200145,20141107T000000,98001,47.3259,-122.289,3,1,1540,1090,450,37950,1,0,4,1959,0,429000
2623039018,20141027T000000,98166,47.4502,-122.378,4,1,1550,1370,180,15239,1.5,1,3,1930,0,685000
8122100650,20140731T000000,98126,47.5387,-122.374,2,1,730,730,0,5040,1,0,3,1927,0,316000
1005000220,20150310T000000,98118,47.5359,-122.28,2,1,2020,1010,1010,7540,1,0,3,1921,0,410000
1023089096,20140808T000000,98045,47.4991,-121.779,3,1,1200,1200,0,15843,1,0,3,1955,0,299000
1392800035,20140618T000000,98126,47.5493,-122.377,2,1,1240,1060,180,6400,1,0,4,1938,0,559000
1523069072,20140723T000000,98027,47.4776,-122.02,3,2.25,2680,1580,1100,100188,2,0,4,1978,0,575000
519000043,20140714T000000,98122,47.6103,-122.3,3,2.5,1640,1640,0,3804,2,0,3,1998,0,602000
475000975,20140522T000000,98107,47.6662,-122.365,4,2,1640,1640,0,5000,2,0,3,1907,1983,492000
4142450040,20150327T000000,98038,47.3833,-122.043,3,2.5,1610,1610,0,5024,2,0,3,2004,0,293500
2824059043,20140722T000000,98056,47.5343,-122.185,3,2.75,2290,1400,890,14810,1,0,5,1967,0,481000
8558600085,20140509T000000,98055,47.4482,-122.209,4,2.25,2130,1380,750,8078,1,0,4,1977,0,311100
8649400410,20150417T000000,98014,47.7139,-121.321,3,1.75,2140,1620,520,13598,1.5,0,4,1970,0,375000
2523089025,20150210T000000,98045,47.4418,-121.731,3,3,4020,4020,0,435600,1.5,0,3,1999,0,1075000
9512500720,20150428T000000,98052,47.6713,-122.152,5,2.5,2030,1330,700,8400,1,0,3,1968,0,5e+05
2461900760,20150401T000000,98136,47.5514,-122.385,3,1,1380,1380,0,6250,1,0,4,1918,0,553000
2877104196,20141206T000000,98103,47.6797,-122.357,3,2,1780,1400,380,1750,1,0,3,1927,2014,760000
2493200325,20150509T000000,98136,47.5269,-122.383,4,1.5,1440,960,480,3200,1,0,4,1960,0,589500
5210200410,20141114T000000,98115,47.6948,-122.282,5,2.75,2790,1680,1110,20824,1,0,3,1959,0,840000
1954700410,20140801T000000,98112,47.6181,-122.284,4,3,4190,3490,700,8805,2.5,0,5,1928,0,2546000
9253900210,20140707T000000,98008,47.5966,-122.112,3,2.5,3870,3870,0,46609,2,0,3,1997,0,1275000
984000450,20141201T000000,98058,47.434,-122.171,3,2.5,1850,1250,600,7875,1,0,3,1968,0,260000
993002247,20140716T000000,98103,47.6911,-122.341,3,2.25,1550,1550,0,1469,3,0,3,2004,0,430000
7517500610,20150304T000000,98103,47.6616,-122.356,3,2.5,1920,1920,0,1896,3,0,3,2000,0,781000
3438500981,20150328T000000,98106,47.5487,-122.357,2,1,790,790,0,13170,1,0,3,1947,0,280000
2011400021,20140701T000000,98198,47.3965,-122.314,5,2.25,3740,2240,1500,32481,1.5,0,3,1958,0,392000
4038100360,20150210T000000,98008,47.6094,-122.126,3,1.5,1340,1340,0,8856,1,0,4,1959,0,466200
2028700360,20140523T000000,98117,47.6786,-122.368,3,1.75,1620,940,680,3975,1,0,5,1926,0,641000
9144100035,20150324T000000,98117,47.6993,-122.376,3,1,1680,840,840,8010,1,0,3,1951,0,350000
8665050530,20150204T000000,98029,47.5672,-122.004,3,2,1610,1610,0,4364,2,0,3,1996,0,450000
5425700205,20140520T000000,98039,47.6338,-122.232,4,3.5,4460,2550,1910,16953,1,0,3,1962,1994,1800000
7399100040,20150309T000000,98055,47.4658,-122.191,3,1.5,1200,1200,0,1848,2,0,3,1966,0,185000
7809200035,20150123T000000,98056,47.4972,-122.176,2,1,1250,1250,0,12507,1,0,5,1958,0,290000
1825069072,20150430T000000,98074,47.6544,-122.085,3,2.5,3630,3630,0,9475,2,0,3,1999,0,964000
2524049318,20140528T000000,98040,47.5355,-122.24,4,3,4260,4260,0,18000,2,0,3,2000,0,2e+06
7527200360,20140611T000000,98075,47.592,-122.082,3,2.5,2180,1850,330,15693,1,0,4,1979,0,545000
3041700035,20150312T000000,98033,47.6605,-122.188,3,2.25,1760,1330,430,10350,1,0,4,1979,0,609950
625049318,20140804T000000,98103,47.6878,-122.342,4,2,1820,990,830,7626,1,0,5,1941,0,605000
6071400360,20140908T000000,98006,47.5551,-122.172,4,2.5,2120,1450,670,9163,1,0,4,1961,0,550000
8127700720,20150120T000000,98199,47.6397,-122.395,4,2.75,2730,2730,0,4268,2,0,3,2009,0,905000
1402650360,20141023T000000,98058,47.4383,-122.135,3,2.5,2430,2430,0,7613,2,0,4,1986,0,384200
3277800845,20140711T000000,98126,47.5448,-122.375,3,1,1170,1170,0,1105,1,0,3,1965,0,370000
2771603050,20141204T000000,98199,47.6393,-122.392,3,1,2090,1890,200,4000,1.5,0,3,1931,0,717500
1068000150,20150501T000000,98199,47.6448,-122.409,4,3.25,3910,2550,1360,7500,2,0,4,1933,0,1999000
126039213,20141203T000000,98177,47.7673,-122.367,2,1,1140,1140,0,15624,1,0,4,1909,0,365500
7537300210,20150128T000000,98115,47.6838,-122.312,2,1.5,1460,1460,0,5700,1.5,0,3,1912,0,580000
764000155,20141107T000000,98022,47.1996,-122.003,4,1.5,2700,2700,0,14760,1.5,0,5,1940,0,415000
7454000555,20150113T000000,98126,47.5145,-122.374,2,1,670,670,0,6300,1,0,4,1942,0,272000
2215500205,20140505T000000,98115,47.6878,-122.286,3,1.75,1880,1040,840,6360,1,0,4,1945,0,6e+05
3013300085,20140515T000000,98136,47.532,-122.385,4,3,1980,1980,0,5352,2.5,0,3,1941,2005,744000
3760500222,20140603T000000,98034,47.6987,-122.228,3,3,2080,2080,0,10521,1.5,0,3,2004,0,830000
6145601312,20141029T000000,98133,47.7035,-122.351,3,3.25,1380,1380,0,1225,3,0,3,2000,0,322000
3750605674,20140917T000000,98001,47.2598,-122.281,3,2.5,1808,1808,0,19200,1,0,3,2005,0,270000
1001200035,20150306T000000,98188,47.4323,-122.292,3,1,1350,1350,0,7973,1.5,0,3,1954,0,272450
2768300736,20150408T000000,98107,47.6666,-122.37,3,3,1760,1400,360,2114,2,0,3,2008,0,605000
5255300150,20150511T000000,98011,47.7685,-122.2,3,1.75,1950,1950,0,8325,1,0,4,1962,0,510000
5015001215,20150423T000000,98112,47.6265,-122.298,4,3.5,3170,2340,830,4000,2,0,3,1999,0,1125000
4219400580,20140612T000000,98105,47.6571,-122.277,4,2.5,3000,3000,0,7500,2,0,3,1937,1994,1688000
6151800612,20150107T000000,98010,47.3431,-122.048,4,1,1460,1460,0,16638,1,0,4,1975,0,162000
7893207510,20150506T000000,98198,47.4225,-122.328,3,1.75,1350,1050,300,5850,1,0,4,1973,0,337500
8899200720,20150331T000000,98055,47.4547,-122.209,3,2.25,1470,1180,290,7857,1,0,4,1973,0,312000
7167000040,20140813T000000,98010,47.3602,-121.988,4,3,3350,3350,0,199253,2,0,3,2004,0,740000
7167000040,20150305T000000,98010,47.3602,-121.988,4,3,3350,3350,0,199253,2,0,3,2004,0,7e+05
7771300035,20140925T000000,98133,47.7366,-122.333,4,1,1360,1360,0,8136,1,0,3,1948,0,328000
7967700530,20150213T000000,98032,47.3587,-122.288,3,1,1020,1020,0,7538,1,0,3,1981,0,241000
6669150790,20140731T000000,98031,47.4075,-122.172,3,2.25,1840,1270,570,6750,1,0,4,1980,0,265000
1921059213,20150327T000000,98002,47.2867,-122.209,5,1.75,2030,2030,0,10200,1,0,4,1958,0,246000
723049533,20140930T000000,98146,47.4991,-122.345,4,1.75,1490,970,520,9112,1,0,3,1940,0,271000
797000276,20140625T000000,98168,47.509,-122.324,2,1,2060,1260,800,8398,1,0,3,1962,0,270000
6381500720,20141117T000000,98125,47.7309,-122.305,4,2,2240,2240,0,7085,1.5,0,3,1944,1992,395000
3812400789,20140731T000000,98118,47.54,-122.276,3,2,1460,1460,0,5715,1,0,3,1957,2014,340000
3451000206,20141016T000000,98146,47.5074,-122.353,3,1.75,2140,1240,900,13260,1,0,3,1948,0,340000
8165501540,20150306T000000,98106,47.5394,-122.368,2,2.25,1420,1420,0,1246,2,0,3,2007,0,335000
3131201563,20140625T000000,98105,47.6578,-122.324,2,1,1060,1060,0,3036,1.5,0,4,1943,0,435000
6813600365,20141009T000000,98103,47.6889,-122.33,4,1.75,1760,880,880,3600,1,0,5,1926,0,527950
1822039138,20150227T000000,98070,47.3905,-122.462,2,2.25,2320,2320,0,18919,2,1,4,1976,0,6e+05
4443800555,20140716T000000,98117,47.6846,-122.392,3,1.75,1770,1300,470,3880,1,0,3,1963,0,667000
627300145,20140814T000000,98004,47.5861,-122.113,10,5.25,4590,2500,2090,10920,1,0,3,2008,0,1148000
9133600120,20150408T000000,98055,47.4867,-122.223,3,2.5,2040,2040,0,11211,2,0,3,2000,0,417000
2354300910,20150310T000000,98027,47.5267,-122.032,4,1.75,1260,1260,0,7250,1,0,3,1943,0,451000
6917700665,20150218T000000,98199,47.6549,-122.394,2,1,1650,950,700,9780,1,0,3,1943,0,580000
7214710210,20141217T000000,98077,47.7644,-122.072,4,2.25,2380,2380,0,36446,2,0,4,1977,0,570000
2649500155,20140610T000000,98033,47.6636,-122.203,5,3.25,2750,2150,600,7500,2,0,3,1937,1997,750000
3343301385,20140527T000000,98006,47.5464,-122.191,3,2.5,2810,2810,0,7700,2,0,3,2001,0,685000
1237500720,20141226T000000,98052,47.6786,-122.161,3,2,1340,1340,0,9764,1,0,3,1944,0,275000
1724069043,20140618T000000,98075,47.569,-122.058,3,2.5,2420,1690,730,43177,2,0,4,1989,0,739888
8682210650,20140527T000000,98053,47.7017,-122.023,2,2.5,2160,2160,0,5581,1,0,3,2002,0,715000
2025049025,20150325T000000,98102,47.6414,-122.327,4,2,2450,1450,1000,4400,1,0,3,1913,1980,8e+05
7883605695,20141124T000000,98108,47.5224,-122.318,3,1.5,1870,1120,750,9000,1,0,3,1923,0,350000
2120069003,20141124T000000,98022,47.2099,-122.043,3,1,1000,1000,0,223462,1,0,4,1933,0,220000
7852130720,20141009T000000,98065,47.5361,-121.88,3,2.5,2240,2240,0,7791,2,0,3,2002,0,452500
3832060120,20150316T000000,98042,47.3333,-122.055,4,2.5,2200,2200,0,5893,2,0,3,2008,0,280000
4356200120,20141023T000000,98118,47.5146,-122.265,1,1,790,790,0,12000,1,0,3,1918,0,248000
4073200124,20150417T000000,98115,47.6998,-122.278,2,1,890,740,150,7200,1,0,3,1949,0,305000
2113700790,20150312T000000,98106,47.5293,-122.354,3,1,1270,1120,150,4000,1,0,3,1954,0,435010
9274202620,20140718T000000,98116,47.5853,-122.39,3,1.75,1850,1210,640,2860,1.5,0,5,1931,0,678100
2026049124,20140509T000000,98125,47.7265,-122.315,3,2.25,1352,1352,0,1694,3,0,3,2007,0,325000
1828000760,20140714T000000,98052,47.6554,-122.129,3,2,1540,1180,360,8400,1,0,3,1968,0,529950
6187700175,20141223T000000,98155,47.7751,-122.32,3,1.75,1640,1640,0,8529,1,0,5,1951,0,440000
6371500040,20150316T000000,98116,47.5749,-122.412,3,1,1350,1350,0,4800,1.5,0,3,1928,0,585000
8929000040,20140820T000000,98029,47.5528,-121.999,3,2.5,2010,1390,620,2778,2,0,3,2014,0,462608
2970800145,20150407T000000,98166,47.4738,-122.35,3,1.75,2080,1040,1040,5200,1,0,3,1974,0,350500
8588000610,20141110T000000,98003,47.3171,-122.316,3,1,1040,1040,0,8125,1,0,3,1956,0,210000
3905080870,20150206T000000,98029,47.5697,-121.994,3,2.5,1890,1890,0,5929,2,0,3,1993,0,510000
2457200040,20150506T000000,98056,47.497,-122.18,3,2.25,1810,1810,0,7630,1,0,4,1959,0,280000
3971700580,20150303T000000,98155,47.7733,-122.317,3,1.75,1930,1130,800,14389,1,0,3,1963,1998,385000
7304300760,20140625T000000,98155,47.7416,-122.319,3,1,1010,1010,0,8184,1,0,4,1947,0,349000
5561720180,20140826T000000,98031,47.3976,-122.166,3,2.25,1740,910,830,10836,1,0,3,1981,0,252000
1370801565,20141030T000000,98199,47.6424,-122.411,4,2.5,2910,1940,970,8881,2,0,3,1932,0,1100000
1822350180,20141211T000000,98034,47.7098,-122.217,3,2.25,1330,1330,0,8004,2,0,3,1985,0,375000
1310900610,20140714T000000,98032,47.3648,-122.284,4,2.25,2210,2210,0,11700,2,0,4,1967,0,336000
9285800330,20140702T000000,98126,47.5702,-122.38,3,3.75,2670,2020,650,6517,2.5,0,4,1977,0,732000
6620400205,20140806T000000,98168,47.513,-122.333,2,1,1000,1000,0,6227,1,0,3,1949,0,2e+05
1644510040,20140528T000000,98056,47.5159,-122.202,4,2.5,3150,3150,0,7277,2,0,3,2006,0,681716
6151800606,20150225T000000,98010,47.3434,-122.049,3,1.75,1520,1520,0,12246,1,0,4,1971,0,235000
5245600120,20141009T000000,98148,47.4256,-122.322,3,1,1690,1210,480,13825,1,0,3,1955,0,257500
8951900065,20140929T000000,98028,47.7425,-122.23,3,1,1070,1070,0,9497,1,0,3,1955,0,315000
226039186,20140520T000000,98177,47.7746,-122.378,3,1,910,740,170,8000,1,0,4,1950,0,299950
3558900450,20140711T000000,98034,47.7087,-122.198,4,2.25,2130,1430,700,8640,1,0,3,1969,0,530000
3179100790,20140915T000000,98105,47.6705,-122.277,2,1.75,2230,1530,700,6930,1,0,4,1947,0,766500
9808590210,20140513T000000,98004,47.6456,-122.19,4,2.5,3560,2290,1270,11119,1,0,3,1986,0,860000
1781500220,20150131T000000,98126,47.5271,-122.381,3,2.5,2590,2590,0,4961,2,0,3,1944,2007,690000
3126049052,20150318T000000,98103,47.6964,-122.336,4,1.75,2040,1020,1020,6348,1,0,3,1962,0,551000
8677900120,20141121T000000,98034,47.7206,-122.248,3,2.75,2100,2100,0,20150,1,0,4,1955,0,530000
5408100035,20150420T000000,98125,47.7016,-122.295,3,1,1340,1340,0,7260,1.5,0,3,1953,0,568000
3827600040,20140520T000000,98008,47.5754,-122.12,3,2.5,2770,2770,0,10773,2,0,3,1992,0,749950
7504100910,20141006T000000,98074,47.6317,-122.041,3,2.5,2400,2400,0,12546,1,0,3,1983,0,535000
2068500210,20150409T000000,98055,47.424,-122.201,3,1,1140,1140,0,9779,1,0,3,1963,0,234300
2172000035,20140821T000000,98178,47.4862,-122.264,2,1,930,930,0,11450,1,0,3,1946,0,190000
4039400410,20141010T000000,98007,47.606,-122.135,4,1.75,1820,1820,0,6600,1,0,5,1960,0,525000
7519000580,20141106T000000,98117,47.685,-122.363,4,1,1390,1390,0,3708,1.5,0,4,1926,0,610000
9828702266,20141003T000000,98144,47.6199,-122.3,3,2.5,1480,1480,0,1165,3,0,3,2006,0,520000
2770602170,20150422T000000,98199,47.646,-122.384,2,1,760,760,0,6000,1,0,3,1942,0,375000
3260100330,20140528T000000,98005,47.6056,-122.173,3,1.75,1580,1150,430,7416,1,0,3,1967,0,6e+05
925059219,20141023T000000,98033,47.6651,-122.174,4,2.5,1870,1250,620,16200,1,0,5,1974,0,664000
1257201010,20150504T000000,98103,47.6742,-122.329,2,1,1510,1010,500,4080,1,0,3,1923,0,698000
476000333,20140827T000000,98107,47.6705,-122.39,3,2,1250,1250,0,1306,3,0,3,2001,0,418000
1721059218,20140818T000000,98092,47.3099,-122.197,3,1.75,2140,1460,680,13068,1,0,4,1974,0,271675
6400700220,20150507T000000,98033,47.6698,-122.177,3,1,1540,1540,0,9028,1,0,4,1968,0,450000
524069115,20140509T000000,98075,47.5917,-122.068,3,2.25,2950,2950,0,78843,1.5,0,3,2006,0,759000
8818900155,20150115T000000,98105,47.6648,-122.324,6,3,2020,1230,790,4129,1,0,3,1994,0,599950
2321300325,20150122T000000,98199,47.6376,-122.394,4,2.75,2820,2170,650,5000,1.5,0,3,1927,0,810000
2131200925,20140729T000000,98019,47.741,-121.978,3,1.75,1660,1660,0,10000,1,0,3,1972,0,331292
3726800220,20150406T000000,98144,47.5723,-122.309,3,1.75,1830,930,900,2417,1,0,3,1919,0,348000
3488300085,20140919T000000,98116,47.5641,-122.391,2,1,720,720,0,5600,1,0,4,1920,0,435000
6415100297,20150219T000000,98133,47.7296,-122.333,3,2.5,2160,2160,0,9063,2,0,3,1992,0,530000
9265400210,20140922T000000,98001,47.2576,-122.255,3,1.75,1510,1510,0,9837,2,0,3,1989,0,227000
2787000040,20141003T000000,98168,47.509,-122.313,3,1.5,1870,1870,0,42070,1,0,3,1953,0,285000
3425059218,20150317T000000,98005,47.6033,-122.158,4,2.25,2860,1640,1220,26136,1,0,3,1977,0,740000
1591600676,20150311T000000,98146,47.5022,-122.36,3,1,990,990,0,9145,1.5,0,4,1939,0,246000
2843200085,20150217T000000,98168,47.5038,-122.3,3,1,1910,1080,830,8710,1,0,3,1954,0,260000
2561320120,20140811T000000,98074,47.6159,-122.05,3,2,1350,1350,0,10200,1,0,3,1977,0,366000
8835400775,20141026T000000,98118,47.5449,-122.262,4,3.25,2557,2557,0,9480,2,0,3,1948,1993,594950
2767704525,20150327T000000,98107,47.6729,-122.373,3,2.75,2610,1710,900,5000,2,0,4,1946,0,608000
3343901848,20150408T000000,98056,47.5068,-122.191,3,2,1720,1720,0,11875,1,0,5,1905,0,313100
7137800085,20141003T000000,98023,47.2808,-122.354,3,1.75,1170,1170,0,9085,1,0,3,1967,0,185000
1443500925,20150504T000000,98118,47.5328,-122.274,2,1,1140,1140,0,11480,1,0,3,1907,0,455000
8731800210,20140711T000000,98023,47.3126,-122.364,3,2.5,2350,1570,780,9051,1,0,4,1966,0,235000
8155000040,20141030T000000,98058,47.4235,-122.155,3,1,1020,1020,0,12289,1,0,4,1967,0,230000
